Review,Rating
"not tourist hotel booked standard room hotel disappointed moment walked hotel, thing asked like upgrade larger superior room included breakfast view reading reviews lots extras, room basic tiny frosted windows later overlooked graveyard felt like prison cell, night asked room view moved corner room view graveyard no problem, breakfast expensive opted local spots worked, air conditioning extremely noisy no bar apart stools cubbyhole reception area lounge facilities relaxation, location not bad easy walking distance times square mtr frustrating nothing opened 11.00 a.m. 12 hours walking hong kong appreciated chair sit, obviously pays upgrade.i say hotel perfect business person needs place sleep definitely try time,  ",3
"average airplane noise hotel average, certainly not worth 200 usd night, tiny beach, pool day long hear single airplane taking landing hotel 2 miles away, room clean, dvd player nice touch, not stay,  ",3
"catalonia plaza location great location public transport, bus airport stops outside journey takes 15 minutes, hotel right metro station.too.the best thing hotel breakfast buffet huge stocked, poorest thing standard towels linens expect better threadbare offerings, did not allow shower early afternoon later towel provided did not dry time, room looked inner bright ok ask external room.rooftop views amazing, pool water hot swim like bath, public areas spacious clean, corridors updating,  ",3
"not 5* grand luxe arrived claris friday evening met taxi bellboy took luggage, inside check-in handled swiftly efficiently given maps city local information asking.the room booked duplex second floor, did strange entering bedroom stairs living area, duplexes i__Ç_ée past bedroom upstairs tends make far better use type space.the thing notice dark rooms actually small window lower level upper level there__Ç_é_ no natural light, window overlooks busy main road doesn__Ç_é_ open, traffic noise evident stay, dÄcor pleasant furniture fabrics worn, bathroom small old fashioned, shower extremely powerful flooded floor inadequate screening, bath products cheap un-named variety, disappointing hotel that__Ç_é_ supposed 5* gran luxe.the worst aspect room hard uncomfortable bed, mattresses sort cave middle slightly overuse, bed linen actually real linen nice touch good bad mattress, no duvet comforter, just cotton bed cover didn__Ç_é_ help, air-conditioning vent bedroom situated directly bed lowest setting resulted wafts chilled air one__Ç_é_ head trying sleep, breakfast served lower ground floor room buffet, plenty variety attentive service.the small roof pool wasn__Ç_é_ spectacular people crowded, adjoining bar did good views surrounding area i__Ç_é sure great drinking venue night busy.all decent hotel good service, uncomfortable beds let property,  ",3
"relaxed hortus stop long journey, rooms small did room saftey reasons bonus, room safe comforting know valuables ok. party atmosphere wasnt huge hortus relaxed joints shared common room, staff friendly helpful far hostel cook eggs morning, definately stay, time wouldjust choose busier time year,  ",3
"business trip ok hotel fine evening business, mattress comfortable room clean together.the concierge/front desk/ doorman nice n't know girl normally stocked necessities towels, kudos bathroom, lavender walls given trouble eyes days longer.room bit sparse personal taste love hip modern hotels homeless people walking place you.around corner indian restaurant does great indian food left 2 blocks left halfway street hotel entrance,  ",3
"great service good rooms worth money, stayed 5 days weeks olympics, room ok bathroom door partly damaged water, clean bit big actually, air condition worked perfectly beijing summer, staff helpful speak english, helped book train tickets write addresses chinese taxi driver way breakfast buffet did not, suggest nearby street buy breakfast, surprisingly streets crowded early 06.30. street left hotel, street left 150 meters referring western style cafÄ good coffee end street n't like chinese breakfast,  ",3
"helpful staff inspite reviews read booked particular hotel conveniences city san francisco not just airport, writing surprised end stay happy service staff hotel, staff friendly willing help everyway restaurent great rooms needed little upgrading clean no major issues hotel, said definetely try place rate time san francisco,  ",3
"ok not great location pretty.majestic colonial punta cana rooms horribly designed, no privacy, jr. suite not accurate, open no partition regular hotel room, bathroom little closet hear bodily noise room, paid dollar accommodation sorely disappointed, food poor best, greasy little taste, reservations unobtainable 2/5 restaurants entire trip, staff nice desk downright rude, did not speak english, good thing speak spanish, prices not included ridiculously high, connections american nothing nightmare, true miracle connections return flight.the camp like atmosphere salsa lesson microphoned loud music pool beach pain.i upset price trip actually went 150.00 promotion special price ended cheapcaribbean.com,  ",3
"second class resort use sandals cruiselines not, buffet food usually cold cooked, kabuki steak house best choices evening meals food average make reservation morning, english new language communications challenge staff receptive normally helpful, beaches nice high winds kept shore time, rooms large beds quite firm, pool service drinks somewhat slow pool smallest riu resorts area, palace caters laidback crowd primarily european party crowd riu bamboo, did n't tours received poor feedback couple regarding half day snorkling excursion nurse sharks, popular tour takes grade school average families home not usual tour fair say, casino quite small open evenings, came 75 ahead 25 cent slots okay, all-in-all okay nothing really standing excursion, things just short expectations sandals cruiseline experiences, want class experience pay goes, good time trip budget minded travelers,  ",3
"hotel 41 better bang bucks hotel 41 fine, staff fairly helpful rooms spotlessly clean tiny nice continental breakfast, honest paying awful lot money, location good suppose paying hey hardly struggling public transport city, time stay reasonable downtown nightlife use subway want day, end day want clean lay weary head money use save party,  ",3
"not par stayed 4 nights hotel great location, doorman little scuffy, impressed public areas.we checked room nice no no view whatsoever waited hour half bags upset needed, waited discovered light falling wall music speaker malfuntioning did not iron room use unexcusable expense, did fix problems promptly feel problems hotel managements fault.. no pool hot tub said inquires annoyance, service spotty..the food just ok not really westin standards ritz street westin needs upgradeing hotel,  ",3
"great value 4 stars value 2 stars comfort stayed milano nights weekend feb., hotel good value want old san juan, room adequate clean ca n't beat price old town, included breakfast subpar juice bread, did n't stay reason lots weekend street noise.two things know:1. not smoker make sure n't smoking floor reeks, originally gave smoking room specifically reserved, did switch rooms confirm book just arrival.2, san juan weekend lot drunken street noise sounds bottles breaking street horns car alarms blasting, bars closed, ask inside room want sleep,  ",3
"excellent location average hotel husband booked hotel 4 nights birthday reading wonderful reviews somewhat disappointed royal magda, having stayed good value hotel clean excellent location.the rooms small bathroom tiny, fourth floor hear family rooms, 3 pillows turns pillow area store clothes extremely small space bed furniture walls limited difficult pass not particularly big location excellent, short distance champs elysees arc triomphe, best feature hotel opinion.customer service johan friendly helpful booked hotel website stated late checkout facility asked informed room 12.30 latest, asked night clerk wash change leaving airport told asked johan checking did say use toilets ground floor.extras did not try 12 euro/day breakfast good brasseries local area, lift small really held person suitcase adults, recommend royal magda budget travellers looking clean hotel good price, just ca n't hotel rave reviews, n't best hotel experiences had.just recommendation travellers staying try bistro du 17 restaurant probably 10 minutes walk away 108 avenue villiers, excellent course meal bottle wine people 34 euros person excellent,  ",3
"good comfortable not great stayed comfort suites june 12-16th, hotel bit core downtown area convenient monorail space needle experience music project/science fiction museum, easily spend day space needle emp/sfm right 15 covers emp science fiction museum price, took monorail downtown shopping walked pikes market, say surprised 4 round trip/adult price tag approx, 1 mile monorail ride hotel room not suite, standard double-bed room, did small fridge microwave, bathroom spacious clean plenty towels, water pressure shower great, beds quite comfortable not soft not firm.the heat/ac unit really odd looked brand new programmable settings unusual sound like raging tornado just outside window, kept awake night light sleeper not restaurant site quite nearby terrific mediterranean restaurant west hotel plus grocery store corner, evening simply sick eating restaurants not terribly hungry went grocery purchased ready-made sandwiches sodas ate outside hotel courtyard back.there complimentary continental breakfast lobby consisted cold cereals oatmeal sausage patties make-them-yourself waffles fruit breakfast danish coffee juice hot tea, ok crowded difficult place sit allow food room desire, free coffee lobby day.the personnel worked kind blase not overly friendly not rude, checked early saturday morning 5 gal desk not receipt stay, printed let look make sure showed charges correctly 0 balance not let copy kept saying needed website, not understand procedure tried explain definitely common practice checking receive receipt spoke broken english, minutes dd not time argue needed leave airport right away, customer service fax copy keeping eye credit card statement online make sure nothing charged card.overall average hotel nothing write home, clean date reasonably priced compared seattle paid 145/night tues weds, 162/night thurs friday, inside parking free nice bonus hotels checked charged 25/day park,  ",3
"decent rooms small- hard time thinking room smaller, clean good location- central things, staff so- not overly friendly, initially gave floor room quite loud street- did agree change, charge 7 euro use internet- went internet cafe, not bad place just going sleeping spending decent time hotel consider places small room, elevator did n't floor lobby day checking out- carry suitcase flight stairs- price pay certainly n't,  ",3
"recently renovated hotel nice little hotel sutter/powell street union square area, lori diner corner walgreens street.the hotel recently completed renovation, lobby brand new comfortable, kiosks guests use free complimentary evening wine reception 5:30pm 6:30pm, fresh cookies served, daily passes club fitness center 1 block away 15.there 1 elevator hotel fairly quick, morning free continental breakfast served 7am coffee/water, choice yogurt muffin scone available, large tastey.the rooms smaller job, beds comfortable flat screen tv nice feature, nice cable channels, free wifi available rooms.bathrooms small clean, signs aging include cracked tiles paint peels scuffed furniture pieces overall fine couple nights.no restaurant room service hotel plenty restaurants nearby, check dotties true blue cafe best breakfast san francisco, enjoy,  ",3
"reasonable hotel family stayed hotel night prior leaving mediterranean cruise, main reason chose hotel price factor maximum occupancy adults room barcelona total adults required rooms, hotel easily accessible airport located directly sants train approximately fourth stop train airport barcelona, previous reviews noted hotel not located close main city attractions convenient downstairs metro stops 5-10 minutes navigate way various tourist attractions, time purchased ticket tourista sightseeing bus stop located directly street hotel allowed hop various stops city, main lobby large did not concierge desk questions did wait main reception desk answers, rooms clean decor somewhat outdated beds hard stay based room rates compared hotels located main tourist areas, tip advise leave room card key electrical outlet grid airconditioning room rooms stuffy hot quite cool airconditioning day,  ",3
"good value hotel good overall, beach lovely pool good size, food good quality comparison carribean hotels visited, weekends locals come basically, no sun loungers roudy bar got nervous swiming pool bar drink comments swim past, day arrived got drunk people sick pool security drag did n't cleaned, dinning rooms trying reservation nightmare appear priority hotel guests, area drove crazy make reservations dinner restaurant day, 8am concierge opens tell fully booked 10pm, concierge rude maid came begging times room annoyed slightly leave tips end stay, evening activities staff good work hard clearly enjoy thier jobs, dirty dancing/ micheal jackson fun watch, casino added bonus wnated escape evening heat no public areas air conditioning non restaurants did warm.overall hotel nice staff friendliness varied, dinner reservations impossible hang weekends nightmare, weekdays perfect,  ",3
"noisy night husband 2 nigh stay jurys high standard hotel, basement bar meeting place young locals, aperatiffe going dinner amazed groups young people drinking bottles stubbing cigarettes beautiful stone floor, returned later nightcap lounge could'nt hear ears rock music night club downstairs, youngsters streaming showing age confirmation passes, expressed dissatisfaction receptionists promptly replied voted best bar boston, personally not recommend hotel friends 35 years,  ",3
"pleasant staff hotel showing age large hotels nusa dua, large foyer impressive hotel, rooms large fittings starting age, example air conditioning not really cold problem shared people travelled, taps sink shower difficult turn off.the pool nice large make use beach not pleasant not able swim, food especially breakfast buffet average best.one thing note majority hotel catered large tourist groups especially east asia noticable breakfast buffet.overall pleasant experience trying hotel bali like seminayk time,  ",3
"nice not quite great resort wife stayed resort week july, large clean beautiful resort, couple things better overall nice experience, weather absolutely great morning afternoon basked sun, couple heavy showers evenings golf umbrellas provided room rain does n't confine room, ocean blue great place relaxing vacation.we booked cheapest type room spacious clean, slight problems sink 2 bathroom n't big deal, hair dryer did n't work replaced making 2 service calls, forced 1 cold shower water temperature fine, biggest complaint room dampness ac running musty smell drawers tropical environment accepted effect, beer not restocked minibar unless requested good supply bottled water soft drinks, stayed villa 3 garden view, thought perfect location directly restaurant/lobby area pool/beach area, comfortable walk end resort quiet away busiest areas, took complimentary shuttle, whichever villa stay just make sure garden pool view.the beach nice water calm swimming bit seaweed, large roped area swimming, small motor boats banana boats kayaks ride close outer edge swim area does not cause problem swimmers, water activity building beach advantage free non-motorized activities pay fee motorized activities, 1 2 seat kayaks nice enjoy water little exercise, plenty lounge chairs shade available sand, fairly large market area beach, vendors pushy n't, looked stores wanted bought place deals tend better buying multiple items, start negotiations 50 asking price n't higher, walk away n't like price normally vendor unless totally unreasonable, shopping better late afternoon business slow vendors willing make good minute deals closing, ended getting 3 items originally offered 45 total 23, man called cheap accepted n't say personally know market suckers 2 pools huge nice, water warm, pool closer beach louder make sure pick right want, plenty lounge chairs available interested shade umbrella early claim spot, wanted shade went 9:00 a.m. usually got umbrellas available, people early claim spots disappear quite long time.the bars ok. premium liquors available usually request, draft beer presedente couple bottled brands hidden sight, biggest problem getting frozen drinks pool bars, took little liquids dispensers freeze did drinks gone quickly, children drink virgin daquiries pina coladas making supply run short quickly, better shot frozen drink near lunch buffet just beach, lobby bar live entertainment hours night crowd comfortably large times, drinks came quicker picking specific bartender tipping served, sports bar probably best bar crowd did n't really build 10:00 11:00 p.m. open night, want served quickly n't mind small crowd earlier evening drunk quickly watching espn.the food average, buffet large good items eat not really stood, service slow crowded buffet asked help servers friendly helpful, not lot changes food day day easily tired eating make sure men long pants forced eat buffet day restaurants dress code men, lunch buffet beach offerings pasta hamburgers hot dogs pizza chicken fish rice beans salads fruits ice cream, n't great got job, 2 buffets lunch choices, full-service restaurants nicer buffets small large resort, seating normally line 6:30. tables n't usually turned quickly probably servers n't working tips actually wotnessed couple heated arguments guests waiting tables hosts, tried dominican restaurant awesome soup mexican restaurant mexico times place ok food salsa taco bar excellent finally finding hidden gem caribbean grill beach, not sure night n't near restaurant row maybe people turned lunch buffet location, problem getting seat food best, great chicken wings great seafood good meat sampler platter, nice eating open air beach, did not try 2 restaurants pay extra seafood restaurant steak restaurant 35usd person, did not try italian restaurant dominicans know italian food, did not try american restaurant did not d.r, eat food easily home, little coffee/pastry shop nice plenty desserts coffee choices newspapers different languages employees understood english, place eat 11:00 sports bar n't expect, try fish fingers looked like grocery store frozen fish sticks tasted better, couple times not real meal arrived day late evening ready dinner place eat approximately 10 pm 11 pm coffee shop, hour later morning no food available careful skipping breakfast, love good food ocean blue food situation probably real area use big improvements, not bad food like better average food vacation, main reason usually avoid all-inclusives.we took 1 tour outback safari, quite experience, bit expensive 79usd pp welcome adventure, problem hot weather dusty roads bumpy ride want consider involves air conditioned bus ride want experience little real dominican life tour, saw beautiful scenery different animals different food plants trees small villages got lot historical information excellent tour guide, stops including toured small house got coffee samples lunch little time relax and/or shop farm sampled freshly roasted coffee fresh cocoa fresh fruits mamajuana local alcoholic drink not drug, end trip took beach boogie boards provided, pay attention children come wave truck passes n't forget camera, beer soft drinks water offered no additional cost truck.i felt bit ripped checkout not sure scheme honest mistake, check desk order travel ticket apple vacations transfer, man desk insisted long distance room not ticket paid, refused asked step aside manager, went checking people, 10 minutes bus loading manager shown, choice fight charge miss bus just pay charge, paid charge got ticket headed, ripoff clerk hopefully good use, advice not wait possible minute check just case problem arises.in conclusion wanted all-inclusive vacation d.r. probably return resort price reasonable clean great relaxation, problems easy past just think work, no resort 100 perfect n't let bad expeiences read site deter going, just n't expecting new york-style 4 star hotel n't close caribbean maybe unless pay arm leg,  ",3
"average hotel high price stayed 1 night city view want car park bed nice comfortable rooms just little high priced, nice view lobby loan want eat restraunt,  ",3
"relax enjoy snacks, family 47 40 10 years old, travel frequently no 4 star resorts, opinion, 7 days 6/12-6/19 2004.the property beautiful maintained, room quite large clean, slight problem ceiling leak room night moved upgraded suite request no extra charge..get pool and/or beach 7 reserve primo seats mats plastic loungers comfortable, pool beach fantastic, enjoyed day, daughter bored kid program really geared smaller kids age 4-6. nothing really daughters age group, 2nd day met girls age fun, husband daughter did archery darts shooting, lots fun.we prefer waiters deliver drinks pool beach does, guess no big deal quite walk bar, just really nice does you.the food okay real honest truth lots variety buffet usually liked, remember country americans spoiled excellent food lots flavor, n't, really try frankly not tasty, long mind not going food happy, steakhouse gourmet mexican restaraunts good, men wear long pants reservation required restaraunts.we probably wo n't simply like cancun riviera maya better, flight shorter food better, think withn years dom rep improve better accomodating travel frequently discerning travelers, not terribly particular food poolside service sure enjoy property much.be careful sun exposure, used 45 sunblock did not burned, did tanned, sun sea breeze burn not extrememly cautious.we took excursion, marinarium swim stingarys nurse sharks 70 ea adult 35 child, enjoyed much.we did casino night, played blackjack, good luck casino long played blackjack, stay away machines, half did not work, n't believe thay governed gaming commission, casino not air conditioned did fans table games comfortable,  ",3
"better stayed 3 nights honeymoon, hotel great location beautiful building, rely historic hotel designation way hotel expensive rooms management leave lot desired, management not helpful encountered problem room, housekeeping does subpar job n't think clean toilets frequently.we queen deluxe room 300 plus tax smallest queen bed seen husband n't fit bathroom fairly slender people, room told no 75 times model room no idea extremely annoying banging noise coming ac duct happened 30 seconds ac, complained night told no rooms rate check tomorrow, banging continued night complained morning told send engineer look n't fix switch rooms, checked 5pm told engineer sat room 30 minutes heard, manager acted liked making nice attitude, told heard went switch room, course 1 minute room heard, making manager engineer come room heard minute 2. engineer said yeah heard just not today, did n't try fix time, excellent work ethic, did switch room quiet, checkout saw billed rate night complained manager duty lucky, did n't want room free considering aggravation felt little customer coddling order, clearly annoyed bothering completed sentence said 30 rate, wanted, little attitude, line unique building gorgeous patio inside excellent breakfast restaurant complimentary wine/cheese thing lovely management housekeeping use work, certainly not terrible far stellar way expensive considering problems no matter free cheese,  ",3
"good parking stayed 3 nights week christmas, best thing said hotel parking, great able just car drive trip allowed visit ante-bellum homes river road restaurants garden district battle sites hassle expense valet parking, said asked king sized bedroom told papa noel rate n't certain, asked king sized bedroom check hotel no near told no like room kitchenette, kitchenette past stove refrigerator sink present, refrigerator working condition stove disconnected sink hot water, room best average taking account rooms quarter tend small size.the week christmas great time visiting nola, hotel rates lowest year better le richelieu, suffice say future paying parking,  ",3
"definitely not 5 stars far metro transferred hotel supposedly 5 stars 4 star rating.stayed 5 nights comments good room relatively clean spaciousbad far away metro 15mins walk, nearest shopping maramagnum 15mins walk, said carpets look old walkways probably need change cleaning,  ",3
"nice hotel not nice location stayed place convention held nearby convention center, good hotel fairly new relatively clean close big shopping mall resturants huge supermarket, staff helpful speak english problem, bathroom nice shower spouts like gallon water second, hotel fairly close convention center business walking distance 10 minutes, bad convention center located area barcelona far center city wo n't barcelona experience just stay area fairly dead night, course subwar center city hassel none, hotel charges 9 euros hour internet cost think 19 euros 24 hours crazy prices, overall ok stay time stay near center city things night,  ",3
"warm sun freezing showers boyfriend visited dominican republic, pretty know expect booking stay 4 star inclusive resort, clearly star use does n't translate not picky went ahead booked caribe club princess read mixed reviews trip advisor.the resort lobby nice staff desk nice helpful, room nothing special balcony overlooking pool clean, biggest issue room entire trip did not hot water room moment arrived moment left, started thinking funny calling desk complain thinking water hot hours, day calling desk tracking maintenance talking travel agent no longer funny, let tell nothing ruins wonderful day beach like coming room ready nice evening taking frigid shower, just absolutely ridiculous days no headway fixing problem no apologies, worst day extremely eager flip room, fact going pair unsuspecting vacationers room no hot water no warning no explanation like awful hospitality, entire hot water situation seriously question hotel management, dominican republic not place want eat gourmet meals, food caribe club princess not stellar exactly expensive better reviewed hotels dr. french fries hamburgers pizza buffetts, really nervous local foods turn basics, food nothing special resort, mexican restaurant el sombraro italian restaurant mama mia quite good, make reservations places worth, night reservation book dominican restaurant not fan, items like snail meat goat menu want avoid unless adventerous eater, boyfriend spread food plates hit buffett.as far hotel ammenities, shows night like shows hotel, security fine, definitely felt safe stay, beach pool areas great, sun waves free yummy cocktails happy, afterall beach sun real reason trip right absolutely visit dr likely try resort, service friendlier n't deal breaker resort, kicker hot water resort inability, trip wonderful nothing caribe club princess makes want, not priciest hotel understand mediocrity goes mediocrity hot shower,  ",3
"great price want say great seattle far people community recommend place visit, hotel nice clean real complaint walls paper, mean hear said room, luckily brought earplugs bit, location greaat nice neighborhood grocery store right door inexpensive goodies eat, plenty places eat indie theatre corner, great wall issue, great views roof space needle blocks away,  ",3
"reasonable value based reviews site stayed night, hotel close station walking distance major attractions.there number good restaurants cafes area.the hotel rooms larger normal europe bathrooms fine, aircon works, beds little hard uncomfortable day walking streets florence soon forget that.the buffet breakfast included room price excellent quite large choice, coffee outstanding, staff efficient friendly spoke fluent english, guest access internet foyer, prices rise considerably shoulder peak season, think overpriced 3 star hotel thought shoulder rate reflected value hotel, recommend,  ",3
"beautiful hotel noisy, stayed hotel nights, arrival given canal view room paid floor, concerned noise level lot activity outside assured no cars venice quiet, day view room great location fantastic, people friendly helpful room spacious, definitely mold problem bathroom room 112 want invest bleach pen, fight mold house did not control, returned room 9:30 pm settle evening foot traffic boats canal noisier freeway, addition people stopped hotel tables outside drink canal not respectful exhausted long day sightseeing, finally calms 11 pm starts right 4 heard rolling suitcases heading bus stop vaporetti begins, changed rooms evening flight 6 venice airport knew n't need sleep later 4 just stuck, heavy sleeper sleep hotel wonderful, light moderate husband sleeper not canal view room, not sleep rest noise level,  ",3
"small rooms excellent location reviews say rooms small not lie, seriously small rooms not really suitable couple intent shopping like did said bed looking fine small, room small job, clean bathroom spotless view bedroom window brick wall, bar downstairs convenient esp 1st night arrived late nice not far night cap.staff accomodating helpful no complaints there.the continental breakfast adequate started mornings, far location goes excellent right doorstep times square.for short term visits definately recommend hotel rooms small, time spent room minimal cramped, clean thats concerned,  ",3
"night lights went georgia er punta cana want say 42 wife 40. professionals seasoned travellers, not fussy people type appreciate good effort good service, counts say flamenco did not let, stated beach breathtaking food lukewarm bathrooms particular need repair, people group did check problems relating overbooking, check breeze premium package, separate line, premium package perks unlimited rum/beer soft drinks room preferred la carte bookings i.e, book bathrobe slippers, worth extra dough, not really, building 24 quiet close beach, did hear complaint couple building close lobby, stated area quite loud liking, older looking nice quiet experiance, ca n't say blame, power went occasions time feb 16-march 2, night entire resort completely blacked, took great stride candlelit bars people singing dark, warning eventually brokedown agreed sit time share presentation commissioned agents undoubtably pressure attend, presentation took 3 hours, note agents receive 20 couple, thats aggressive, oh puts food table, time share deal tiers beginning royal package cost time investment 15k, drop price low figure 6.900.00 plus admin fees, deal follows, investment assures 50-60 lifetime discount occidental properties, family member friend travelling gets deal no matter separate room, couple booked 30 people, treated vip perks numerous mention, n't attend, p.s, did not purchase nice place friendly people,  ",3
"pleasant reliable hotel noise issues stayed night august 2008 room booked wotif breakfast included.i looking reliable pleasant hassle-free hotel got.on upside helpful friendly staff- arrived 11am able check room early appreciated- breakfast great- room clean pleasantly furnished etc- room contained microwave toaster crockery did n't use imagine handy staying dayssome negatives not good soundproofing hear people quite clearly hallway doors banging etc- curtain did n't cover window way morning light came, combined soundproofing meant wide awake 8am late night not ideal- hotel clearly little old, not shabby just not modern designerthe location suited right park close crown st dinner friends, walked hotel way rocks half hour no problems not big walker prefer hotel closer main tourist attractions,  ",3
"average place average stay stayed hotel night close galleria mall met friends day, soon opened door executive member floor smelled mildew, carpet damp obvious water damage room, asked change rooms night decided stay, paid room used holiday inn points complained, located highway did n't notice noise, basic no-frills holiday inn,  ",3
"not bad bit walk chosen hotel based reviews trip advisor, overall stay okay, got barcelona 10:00 let check early nice, hotel 5-7 minute walk closest subway station nothing particularly special street like pretty long boring walk, does n't air conditioning rooms ca n't imagine styaing like middle summer, did like fact computers internet connections lobby, pretty quiet area, groccery store block away good want pick water snacks cheaply, think paid 160 night n't best deal, money think prefer stay little closer main tourist areas little closer subway station,  ",3
"good bad experienced traveler lot good aspects resort couple bad things going resort, family married couple 30 small child traveled riviera maya cozumel jamaica good basis comparison.the rooms rooms clean spacious, tile/furniture/decoration beautiful, mini fridge filled day room cleaned, beds comfortable slept hotel, problem room hiddeous smell, not talking little musty, used past travel experience, overpowering odor raw sewage, quite bad especially rained, problem drain bathtub notified desk got room fixed, happily surprised quick response, beach beautiful spacious soft sand, walk miles no hassling, beach lots palapas shade no problems getting, waves little rough day cares, ocean, lot women did not wear tops beach pool, just fyi kind thing bothers, cared less.the pools large pools standard guests use, couple guests paid extra, pools perfect temperature family, not hot not cold, towel huts near pools ran fresh towels, bars near pool drinks, couple problems, soda machine not working properly ice, soda like carbonation, did n't taste good like, n't bad happened twice everyday, frozen drinks pina colada bahama mama, not frozen, not good, far sweet, hardly blender make drink, just use machine drink think problem came, lots lounge chairs palapas pools problem finding place shade, pool bars bananas set son enjoyed quick snack day.food service hotel main buffet ala carte restaurants, overall thought food pretty bad, biggest complaint resort, main buffet odor problem room constant not just rained, worse tried cover burning insence, godawful dining experience quite unpleasant, breakfast buffet juice coffee lots rolls varying types lots fruit dry cereals omlette station hot foods eggs french toast bacon sausages dishes did not try did not look good, luckily able eat omlettes omlette station, like eggs, like watch eggs not completely cooked inside, days omlettes not cooked way inside runny n't eat, rolls fruit juices good, 2 year old eat dry cereal fruit, not drink milk, mentioned hot dishes not dare try, eggs runny no way attempt eat, did not try coffee hot early morning drink hot liquid, lunch lunch choice buffets snack bar beach, lunch probably worst meal day, hamburgers snack bar beach, took bite swallow, stuck roast chicken pizza beach snack bar, fruits beach snack bar good, buffet fruit lots breads rolls pasta making station hot dishes, thank god pasta station not eat, pasta station good got tired, dinner choice buffet la cartes, ate italian steak gourmet, steak best gourmet worst, cappucinno served restaurants good, dinner buffet good items cheesecake pasta pasta station grilled shrimp red snapper, mind 8 days, did receive good service restaurants buffet bars, bad service gourmet restaurant, waited quite order taken wine refilled etc.overall hotel beautiful service good food drink just not good 8 days 3 meals day food important trip, not return resort, guess just decide important thing family plan accordingly,  ",3
"style substance just returned fron weekend hotel impressions somewhat ambivalent, hotel extensively refurbished recently stunning features including rooftop bar attracts queue rainy night november, location just superb dominating small square completely edged bars restaurants theatre easy walking distance prado plaza major palacio.service excellent occasionally over-enthusiastic welcome calls room, overall impression tinged disappointment, deluxe room really small looking inner coutyard, hi-tec tv dvd internet access no space use unless lying bed, bathroom lovely shower great towels aveda products make-up mirror set high average height climb high bath no slip-mat use shower, no length mirror.the bed comfortable duvet meaning air-con force order sleep, breakfast priced 20 euros excessive limitted offerings included ice-cold poached eggs melia loyalty card holders mas 2-for-1making bit reasonable stick local cafes, got weekend deal 168 euros night certainly n't think worth, hotel renovations incomplete warned not keen sharing place tilers plasterers,  ",3
"not expected nutshell- seasoned travellers- stayed resorts moderate ones just n't advertising, plus great looking hotel impeccable grounds, booked ocean room royal service actually got room lovely clean- talked did n't experience.we ordered pillows pillow menu got 2 pillow- not great better regular ones, ran pillows stole husband pillow, ha ha, indian givers.butlers barely speak english basically waste- stand jabber away property n't need tipping them.beach seaweed ok beautiful walk miles hard packed sand, just wonderful us.pools gorgeous cold, took breath away.best bali beds beach- comfortable, great unlimited towels also.now food wine, wine free flowing pretty awful, drinks lousy free n't care quality like quantity.the food basically fair middling- thought food med better, 5 restaurants food tasted different sauces, fooled tho- presentation beautiful- piled high like gotham nyc tasted mighty disappointed, party 4 got really sick food.you brush teeth bottled water- think helps.the activities ridiculous, tennis courts n't unless middle day, spinning classes 5 bikes near pool outside no music no motivate, difficult sign up.the usual water stuff- windsurfing parasailing, golf shuttle bus ride away decent not great, really good golf pro- adam- want lessons.wine tasting beer tasting arts crafts flower arranging, nursing home quality totally unsophisticated, skip them.bring good books relax- not engage mind, new spa gym- tiny gym hardly equipment- really underwhelming, spa pretty smelled good treatments nothing special glean, son massage- said 6/10.weather lovely us- day nite- thats not hotels responsibility.staff inconsistent- say sorry lot n't correct problems, beach staff friendly expect kept tipping week long brought towel drink.all not worth considerable expense- spent nearly 1200 nite 2 rooms, plus airfare incidentals.tv nice flat screen slow molasses not stations, a/c worked rooms hope enjoyed review helps make decision,  ",3
"great location hotel new clean, things bothered, stayed week end march, usually wait breakfast long time served table morninig waiting 40 mins just left, asked twice, got morning, e-mailed asked non-smoking room arrived given room smokers, reception staff friendly girl working evenings bar.also morning chambermaid came room 8.30 morning twice sleeping, took key main switch maybe mistake matresses hard.otherwise enjoyed stay barcelona great city, small things supposed 4-star hotel service breakfast better,  ",3
"not great hotel okay no, not central despite reviews say bus stop right outside takes centre pick ubahn better closer, clean rooms sparse not sleep not comfy chair, room balcony good shared rooms 6th floor wanted privacy net curtains drawn, staff friendly check-in n't smooth arrived 1.30 told come 3.00 early surely clean room, returned 3.45 room n't ready, breakfast really good unusual things changed day, restaurants area including greek restaurant waiter bore disturbing resemblance david walliams, got 3 nights 2 deal hotel connect quite expensive, balance okay place stay no,  ",3
"try, decided stay w try stayed cool corner room, great view victory park downtown loved room, n't recommend going higher 5th floor just ugly tops buildings kind unattractrive lower floor better good view victory park, problems room big stains couches 3 inch tear middle sheets picky price paid hot night thermostat read 65 degrees definitely n't temperature room.your room 42 flat screen tv nothing excited no hd programming support, picture horrible.do n't plan going pool enjoying unless early 1 4 chairs outside, no lay lack seating, disappointed, pool not great, staff definitely lot friendlier, n't make feel welcome n't expect hospitality pay, fyi overnight parking expensive shows notice,  ",3
"time hk time hk biz, stayed hotel lkf, comes price tag, room great bedsheet real stuff, staffs quite fluent english, complaint breakfast, stayed 4 days did n't changed buffet menu, breakfast spread n't big, does n't really matter not big eater, changed menu offered variety menu.also not feedback form hotel, location hilly slope makes bit challenging esp carrying lot things walking hotel slope,  ",3
